id,name,type,description,human_readable_id,graph_embedding,text_unit_ids,description_embedding
b4e4fa2e3dfc46e68d532d659b18d17d,OUTPUT,"COMMAND, OPTION","OUTPUT is a command-line option and an optional property used in the configuration of the graphrag.prompt_tune command. It specifies the folder where the generated prompts will be saved, with the default location being ""prompts"". This feature enables users to customize the storage location for output files, enhancing flexibility and organization within their projects.",397,,['9243633f55cccd0885ba553e14fa5e3f' 'ce9cc3ed2e5f890d02e867ed0b0f8ff9'],"[-0.00490255 -0.01337955 -0.00330579 ... -0.05038702  0.02213321
 -0.00531667]"
f58813d090b947a48c1b4614b92c3ec3,MAX-TOKENS,"PROPERTY, CONFIGURATION",max-tokens is an optional property that specifies the maximum token count for prompt generation. The default value is 2000. It is used in the configuration of the graphrag.prompt_tune command to control the size of the generated prompts.,398,,['ce9cc3ed2e5f890d02e867ed0b0f8ff9'],"[ 0.0299369  -0.00353104  0.00356234 ... -0.00758164 -0.00091235
 -0.01656019]"
30a251bc3d04430d82b5a1a98c7b8c75,CHUNK-SIZE,"PROPERTY, CONFIGURATION",chunk-size is an optional property that defines the size in tokens to use for generating text units from input documents. The default value is 200. It is used in the configuration of the graphrag.prompt_tune command to determine how input documents are segmented for processing.,399,,['ce9cc3ed2e5f890d02e867ed0b0f8ff9'],"[ 0.02650714 -0.00238603  0.02761005 ... -0.02025741 -0.04095872
 -0.01367177]"
93e1d19f9bfa4c6b8962d56d10ea9483,NO-ENTITY-TYPES,"PROPERTY, CONFIGURATION","no-entity-types is an optional property that, when used, enables untyped entity extraction generation. It is recommended for data that covers a wide range of topics or is highly randomized. It is used in the configuration of the graphrag.prompt_tune command to control the type of entity extraction.",400,,['ce9cc3ed2e5f890d02e867ed0b0f8ff9'],"[-0.011587    0.03256374 -0.01715293 ... -0.01650179  0.00997674
  0.01031796]"
8046335ba70b434aa3188392a746fd78,CHUNK SIZE PARAMETER,"PROPERTY, PARAMETER",The Chunk Size Parameter determines the size of text units into which the input data is divided for processing in template generation. It is a crucial setting for managing the granularity of text analysis.,401,,['4f37c0e9c3c9bac4e5c1c6821eea442e'],"[ 0.02868316 -0.03019593  0.04329267 ... -0.01110862 -0.0531209
 -0.02105753]"
5c02b1ab32064c64a0f8b27b219e358a,RANDOM SELECTION METHOD,"PROPERTY, STRATEGY","The Random Selection Method is a strategy used in template generation to select text units randomly. It is the default and recommended option for most use cases, ensuring a diverse and unbiased sample of text units.",402,,['4f37c0e9c3c9bac4e5c1c6821eea442e'],"[-0.02111041  0.01510926  0.03128387 ...  0.03488738  0.00758135
 -0.01267438]"
c5f77ba0c261408780db3d50346f16b7,TOP SELECTION METHOD,"PROPERTY, STRATEGY",The Top Selection Method is a strategy used in template generation to select the head n text units. This method is useful for focusing on the most significant or relevant parts of the input data.,403,,['4f37c0e9c3c9bac4e5c1c6821eea442e'],"[ 0.00361282 -0.00363825  0.03380528 ...  0.02055263  0.00206715
  0.00376748]"
453ecf5476f64f4a8d5020b95baf1314,ALL SELECTION METHOD,"PROPERTY, STRATEGY","The All Selection Method is a strategy used in template generation to use all text units for the generation. It is recommended for small datasets where comprehensive analysis is desired, but not usually recommended for larger datasets due to computational constraints.",404,,['4f37c0e9c3c9bac4e5c1c6821eea442e'],"[ 0.00855289  0.02042865  0.01971094 ...  0.010077    0.0167823
 -0.00057147]"
6a1d83c9ce2b483dbd7de5ab3ae2487d,GRAPHRAG_ENTITY_EXTRACTION_PROMPT_FILE,"PROPERTY, CONFIGURATION","GRAPHRAG_ENTITY_EXTRACTION_PROMPT_FILE serves as both a configuration setting and an environment variable, playing a crucial role in the entity extraction process. This entity is responsible for specifying the file used for entity extraction prompts during the index run. When set to None, it indicates the absence of a designated file for this purpose. However, GRAPHRAG_ENTITY_EXTRACTION_PROMPT_FILE defaults to the path ""prompts/entity_extraction.txt"" when a specific file is not defined, ensuring that the entity extraction process has a fallback resource to rely on.",405,,['2b777e3d591ce1511a03abd1a6d8dc73' '4f37c0e9c3c9bac4e5c1c6821eea442e'],"[ 0.00278335  0.01751808 -0.01024613 ... -0.05084185 -0.01949515
  0.0190733 ]"
66c3dffb7d7a4fa8bb6b48a22ca917a6,GRAPHRAG_COMMUNITY_REPORT_PROMPT_FILE,"PROPERTY, CONFIGURATION","The GRAPHRAG_COMMUNITY_REPORT_PROMPT_FILE is a configuration property, also serving as an environment variable, that designates the file to be utilized for generating community report prompts. This dual-purpose entity is pivotal for the index run, as it specifies the path to the prompt file. Currently, it is set to None, but its default path is ""prompts/community_report.txt"" when not explicitly defined. This file plays a crucial role in the Motor Control and Drive Systems domain by facilitating the creation of detailed reports that help in understanding the structure and dynamics of specialized professional networks, identifying key influencers, and mapping complex relationships within the community.",406,,['4f37c0e9c3c9bac4e5c1c6821eea442e' 'cde833db73c46ca28f08e35195134441'],"[ 0.01469623  0.01461211 -0.01481485 ... -0.04196827 -0.00708432
 -0.00472474]"
6f3dd1fd6d7f4df4af0656ed0525c92e,GRAPHRAG_SUMMARIZE_DESCRIPTIONS_PROMPT_FILE,"PROPERTY, CONFIGURATION","GRAPHRAG_SUMMARIZE_DESCRIPTIONS_PROMPT_FILE is a configuration setting, represented as an environment variable, that designates the file to be utilized for summarizing descriptions during the index run. Currently, it is set to None, which signifies the absence of a specified file for this purpose. The default path for this file, when set, is ""prompts/summarize_descriptions.txt"". This configuration property plays a crucial role in the process of consolidating and streamlining descriptions within the system.",407,,"['2b777e3d591ce1511a03abd1a6d8dc73' '4f37c0e9c3c9bac4e5c1c6821eea442e'
 'cde833db73c46ca28f08e35195134441']","[ 0.03565139 -0.01710771  0.009467   ... -0.0445624   0.00890789
 -0.00159005]"
711eb39432794b0a91110358dd536517,CUSTOM PROMPT FILE,"CONCEPT, DOCUMENT","A Custom Prompt File is a plaintext document that can be created to override the default prompts used by the GraphRAG indexer. It enables users to specify their own prompts, using token-replacements, to better align with their specific use cases in knowledge discovery.",408,,['6a7157695d90d434b2625c3f05420916'],"[ 0.01240551 -0.02241645  0.0162021  ... -0.02389088 -0.01761427
  0.02584203]"
0e00585b08044954a254116665400463,TOKEN-REPLACEMENTS,"CONCEPT, TECHNIQUE","Token-Replacements is a technique used in customizing prompts for the GraphRAG indexer. It involves replacing placeholders in the form of {token_name} with actual values provided by the extractor, such as input text, entity types, and delimiters, to tailor the prompts to specific needs.",409,,['6a7157695d90d434b2625c3f05420916'],"[ 2.52298210e-02 -2.28201076e-02 -8.59783177e-05 ... -3.79668139e-02
 -1.51828993e-02 -1.74441002e-02]"
db0147eff2204a20b5e5e6bec7a8bae5,SUMMARIZE ENTITY/RELATIONSHIP DESCRIPTIONS,"CONCEPT, PROCEDURE",Summarize Entity/Relationship Descriptions is a procedure that involves summarizing the descriptions of entities or relationships. It uses prompts and token-replacements to process a list of descriptions for an entity or relationship.,410,,['6a7157695d90d434b2625c3f05420916'],"[ 0.02535307 -0.01956107  0.00368373 ... -0.01411861  0.00837527
  0.01189944]"
67bb4f4678284819add02ba04f3b1103,RECORD_DELIMITER,"PROPERTY, DELIMITER",The record_delimiter is a special character or string used to separate different tuple instances in a text. It helps in identifying the boundaries of individual records or entities within a larger text or data stream.,411,,['853bfe9a74a916130a20f81506bcaf09'],"[ 0.00753135 -0.01418328  0.00978738 ...  0.01813123 -0.04557088
  0.01157023]"
2033ec0487f04240abb3bdbe77b39087,COMPLETION_DELIMITER,"PROPERTY, DELIMITER","The completion_delimiter is a marker or indicator used to signal the end of a series of generated data or text. It is particularly useful in scenarios where data is generated in a stream or sequence, and there is a need to determine when the generation process has been completed.",412,,['853bfe9a74a916130a20f81506bcaf09'],"[-0.00406205 -0.03655393  0.01568022 ...  0.00533574 -0.01604457
  0.01172731]"
f026fab8fec948ae9e7baa2ad715e6ef,ENTITY_NAME,"PROPERTY, IDENTIFIER",The entity_name is a unique identifier or label given to an entity or object in a data set or text. It is used to distinguish one entity from another and is crucial for referencing and linking entities in the context of relationships and descriptions.,413,,['853bfe9a74a916130a20f81506bcaf09'],"[-0.02229085  0.00843264 -0.01102051 ...  0.01485665  0.00472877
  0.01453819]"
d0d7ed36d6f54b5d986dfd854096b728,DESCRIPTION_LIST,"PROPERTY, LIST","The description_list is a collection of descriptions or attributes associated with an entity or relationship. It provides detailed information about the entity's characteristics, functions, or the nature of the relationship between entities.",414,,['853bfe9a74a916130a20f81506bcaf09'],"[-0.00608266 -0.00758599 -0.00831334 ...  0.02187782  0.03800519
  0.002134  ]"
bf6a4c18f44042799eb7456a6b85b54a,INPUT_TEXT,"PROPERTY, TEXT","The input_text is the text or data provided as input for processing. It can contain information about entities, relationships, or other data points that need to be analyzed, summarized, or extracted.",415,,['853bfe9a74a916130a20f81506bcaf09'],"[-0.00342195 -0.0188005   0.01288748 ...  0.01005756 -0.01133034
 -0.00759082]"
fac4a59c2278498d83f9f1b4231ad62e,TUPLE_DELIMITER,"PROPERTY, DELIMITER",The tuple_delimiter is a character or string used to separate values within a single tuple. A tuple is a collection of related values that represent an individual entity or a relationship between entities.,416,,['853bfe9a74a916130a20f81506bcaf09'],"[ 0.00451354 -0.00369306  0.01051227 ...  0.00947784 -0.02052664
 -0.00300685]"
d6d2b5862ddc4c4d87deee3423506817,CONFIGURATION DOCUMENTATION,"DOCUMENT, INSTRUCTION","The Configuration Documentation is a comprehensive guide designed to assist users in understanding and modifying the settings of GraphRAG, a tool for information discovery and processing. It offers detailed instructions on various configuration aspects, including the use of the init command, .env files, and config files, as well as other configuration-related commands. This documentation serves as a valuable resource for users looking to optimize their information extraction and processing capabilities by customizing GraphRAG's settings.",417,,"['12294feb07a1d202b27241eaaf64718b' '21cdf11c58927ae505d3d375d1b75c82'
 '32e96c66a531ecd0a8edc7414aec0803' 'd0f7c236538005bc3056b7daed2401d8']","[ 0.0294557  -0.01859911 -0.0181009  ... -0.0349278   0.01331981
  0.03193901]"
